movieId,rating_count,avg_rating,std_rating,min_rating,max_rating
140,16,3.5,0.6831300510639732,2.5,5.0
177,8,2.75,1.164964745021435,1.0,4.0
416,8,2.5,0.9258200997725514,1.0,4.0
711,10,3.05,1.0124228365658292,2.0,5.0
96079,50,3.81,0.7882426850991038,1.0,5.0
2037,1,4.0,,4.0,4.0
6143,2,3.0,1.4142135623730951,2.0,4.0
7701,7,1.7857142857142858,1.1126972805283737,0.5,3.0
78637,7,3.5714285714285716,1.2392393980641052,1.5,5.0
105653,4,4.0,0.0,4.0,4.0
1425,8,3.0,0.4629100498862757,2.0,3.5
43928,13,1.9230769230769231,0.9967897188423159,0.5,3.5
2306,6,2.5833333333333335,0.6645800679125629,1.5,3.0
107338,1,2.5,,2.5,2.5
1244,33,4.106060606060606,0.7578503290308195,2.0,5.0
3498,8,4.0,0.9258200997725514,2.0,5.0
26712,3,4.0,0.0,4.0,4.0
60514,5,2.5,1.1726039399558574,0.5,3.5
69069,6,3.5833333333333335,1.3197221929886103,1.5,5.0
1300,9,4.166666666666667,0.7499999999999999,3.0,5.0
6014,5,2.5,1.0,1.5,4.0
6946,2,2.75,1.7677669529663689,1.5,4.0
74683,1,4.0,,4.0,4.0
134004,1,5.0,,5.0,5.0
142831,1,4.5,,4.5,4.5
2398,17,4.0588235294117645,0.7882407813680823,2.5,5.0
115122,3,4.833333333333333,0.2886751345948129,4.5,5.0
2038,3,2.3333333333333335,1.1547005383792517,1.0,3.0
4032,1,4.0,,4.0,4.0
84187,3,3.5,0.5,3.0,4.0
175585,1,3.5,,3.5,3.5
1055,2,1.5,0.7071067811865476,1.0,2.0
67295,4,2.875,1.3149778198382918,1.0,4.0
46850,3,4.0,0.0,4.0,4.0
61246,1,2.0,,2.0,2.0
4498,6,3.0,0.894427190999916,2.0,4.0
556,6,3.3333333333333335,0.816496580927726,2.0,4.0
5361,2,1.75,0.3535533905932738,1.5,2.0
92938,5,1.6,0.6519202405202649,0.5,2.0
172497,1,4.0,,4.0,4.0
70862,2,3.75,1.0606601717798212,3.0,4.5
4756,2,1.5,0.7071067811865476,1.0,2.0
158022,1,1.5,,1.5,1.5
6515,1,4.5,,4.5,4.5
7896,1,3.5,,3.5,3.5
25769,1,4.5,,4.5,4.5
78746,1,4.0,,4.0,4.0
82242,2,4.25,1.0606601717798212,3.5,5.0
124484,1,3.0,,3.0,3.0
92681,1,0.5,,0.5,0.5
105720,1,3.0,,3.0,3.0
1613,1,4.0,,4.0,4.0
26875,1,4.0,,4.0,4.0
133802,2,4.25,0.3535533905932738,4.0,4.5
1206,120,3.995833333333333,1.0114799734521085,0.5,5.0
4246,65,3.623076923076923,0.9313580861384005,0.5,5.0
8207,6,4.083333333333333,0.3763863263545405,3.5,4.5
104841,32,3.578125,1.1295829590120074,0.5,5.0
4327,16,3.59375,0.9698582370635409,1.0,5.0
64957,37,3.5945945945945947,0.8402863089930012,1.0,5.0
671,36,3.486111111111111,1.1981301569595322,0.5,5.0
3104,22,3.6363636363636362,0.8191432542575633,2.0,5.0
8010,1,4.0,,4.0,4.0
67997,5,4.3,0.4472135954999578,4.0,5.0
45928,5,3.7,0.44721359549995804,3.0,4.0
55253,4,3.75,0.2886751345948129,3.5,4.0
94959,29,3.7758620689655173,0.9218208581830207,2.0,5.0
78266,3,3.5,0.5,3.0,4.0
6536,6,3.6666666666666665,0.2581988897471611,3.5,4.0
136834,1,5.0,,5.0,5.0
665,3,4.333333333333333,0.2886751345948129,4.0,4.5
27834,3,4.333333333333333,0.2886751345948129,4.0,4.5
5309,8,2.5625,0.942545944314046,1.5,4.5
130578,1,4.0,,4.0,4.0
121231,4,4.125,1.030776406404415,3.0,5.0
6774,8,3.6875,0.6512350903146595,2.5,4.5
132,6,2.8333333333333335,0.752772652709081,2.0,4.0
2582,3,3.0,1.8027756377319946,1.5,5.0
4822,3,2.5,0.5,2.0,3.0
6067,1,4.0,,4.0,4.0
444,6,2.3333333333333335,0.816496580927726,2.0,4.0
2056,1,3.0,,3.0,3.0
45028,6,3.6666666666666665,0.40824829046386296,3.0,4.0
8015,1,3.5,,3.5,3.5
2829,7,3.0714285714285716,1.096531327587567,1.0,4.0
3857,1,4.0,,4.0,4.0
6125,1,3.5,,3.5,3.5
4733,3,2.5,1.8027756377319946,0.5,4.0
89030,2,3.25,0.3535533905932738,3.0,3.5
8138,2,2.25,2.4748737341529163,0.5,4.0
152,2,1.5,0.7071067811865476,1.0,2.0
3919,1,2.5,,2.5,2.5
6116,2,2.5,1.4142135623730951,1.5,3.5
6560,1,2.0,,2.0,2.0
7560,1,4.0,,4.0,4.0
31150,1,2.0,,2.0,2.0
1114,1,3.0,,3.0,3.0
27105,1,2.5,,2.5,2.5
181315,1,3.5,,3.5,3.5
4828,1,3.5,,3.5,3.5
152372,1,3.5,,3.5,3.5
160836,1,3.0,,3.0,3.0
2616,26,2.8846153846153846,1.061203960675725,1.0,5.0
4641,34,3.5,0.8616404368553291,1.0,5.0
185,112,3.0401785714285716,1.037882444126004,0.5,5.0
353,64,3.609375,0.9696536364100197,1.5,5.0
355,42,2.357142857142857,0.9708288782279779,0.5,5.0
694,11,2.9545454545454546,0.7891307069980693,1.0,4.0
747,3,3.3333333333333335,0.5773502691896258,3.0,4.0
4844,6,2.6666666666666665,1.0801234497346432,1.5,4.0
1586,22,2.7954545454545454,0.8818148346435336,1.0,4.0
305,9,2.8333333333333335,1.224744871391589,1.0,5.0
48774,64,3.9453125,0.855037303094163,1.5,5.0
7361,131,4.1603053435114505,0.7752596973633046,0.5,5.0
112334,1,4.5,,4.5,4.5
164179,26,3.980769230769231,0.7413604957207962,2.5,5.0
1542,7,3.7142857142857144,0.9063269671749656,2.0,4.5
2092,6,2.4166666666666665,1.0206207261596576,1.0,4.0
2898,1,2.0,,2.0,2.0
128360,18,3.75,0.7524469885568253,2.5,5.0
2312,12,3.8333333333333335,0.8071648849616486,2.5,5.0
7234,6,4.25,0.6123724356957945,3.5,5.0
3155,9,3.6666666666666665,1.0606601717798212,2.0,5.0
1694,7,3.0,1.0,1.0,4.0
86298,8,3.125,1.1259916264596033,1.5,5.0
128944,1,3.5,,3.5,3.5
7347,15,3.3,0.9599107101332767,0.5,4.5
93831,4,2.625,1.3149778198382918,1.5,4.0
131749,1,3.0,,3.0,3.0
66320,1,4.0,,4.0,4.0
6480,1,3.0,,3.0,3.0
5609,2,2.5,0.7071067811865476,2.0,3.0
1599,3,2.3333333333333335,1.1547005383792517,1.0,3.0
54768,1,0.5,,0.5,0.5
4893,2,2.5,0.7071067811865476,2.0,3.0
31422,1,0.5,,0.5,0.5
618,1,3.0,,3.0,3.0
86237,1,5.0,,5.0,5.0
2882,4,2.0,0.7071067811865476,1.0,2.5
882,1,2.0,,2.0,2.0
130842,1,4.0,,4.0,4.0
25834,1,4.0,,4.0,4.0
5334,2,1.5,0.7071067811865476,1.0,2.0
116413,1,3.0,,3.0,3.0
144714,1,1.5,,1.5,1.5
31660,2,3.0,0.0,3.0,3.0
93723,2,2.25,1.0606601717798212,1.5,3.0
93988,1,4.5,,4.5,4.5
3940,1,5.0,,5.0,5.0
3379,1,4.5,,4.5,4.5
147657,1,4.0,,4.0,4.0
1288,66,4.015151515151516,0.7543193415243102,2.0,5.0
291,3,2.3333333333333335,0.5773502691896258,2.0,3.0
158872,7,3.642857142857143,1.492042384180314,0.5,5.0
7323,23,3.8043478260869565,0.9137725303127414,1.5,5.0
84392,10,3.6,0.7745966692414834,2.0,4.5
325,7,2.5,1.1902380714238083,1.5,5.0
906,7,4.142857142857143,0.8521681032463467,3.0,5.0
2082,26,2.6538461538461537,0.9356199096773301,1.0,4.0
2108,24,3.4791666666666665,0.8782290315652618,2.0,5.0
55721,10,4.3,0.5868938953886337,3.5,5.0
26554,2,4.25,0.3535533905932738,4.0,4.5
7748,4,3.875,0.6291528696058959,3.0,4.5
81562,18,3.8333333333333335,0.8744746321952062,1.5,5.0
955,18,3.861111111111111,1.054480016204747,1.0,5.0
60072,22,3.159090909090909,0.9048331026896306,1.5,5.0
179819,12,3.125,1.5539539012701526,0.5,5.0
3029,6,3.25,0.758287544405155,2.0,4.0
7001,6,3.75,0.758287544405155,2.5,4.5
72178,1,4.5,,4.5,4.5
125970,1,3.5,,3.5,3.5
7367,14,2.5714285714285716,1.2688144505364485,0.5,4.5
5450,5,3.2,1.3038404810405297,2.0,5.0
25827,2,3.5,0.0,3.5,3.5
26840,1,5.0,,5.0,5.0
1306,5,2.7,1.2041594578792296,1.0,4.0
55020,1,4.5,,4.5,4.5
3095,9,4.111111111111111,0.485912657903775,3.5,5.0
91628,3,2.0,0.5,1.5,2.5
72605,5,3.5,0.6123724356957946,2.5,4.0
7236,3,4.0,0.5,3.5,4.5
47950,5,3.2,0.27386127875258304,3.0,3.5
6706,1,3.5,,3.5,3.5
117849,1,4.5,,4.5,4.5
73854,3,3.8333333333333335,0.7637626158259733,3.0,4.5
152173,1,4.0,,4.0,4.0
44943,1,5.0,,5.0,5.0
386,1,3.0,,3.0,3.0
5285,1,4.0,,4.0,4.0
53447,1,4.0,,4.0,4.0
79879,3,2.1666666666666665,1.4433756729740643,0.5,3.0
5365,1,4.0,,4.0,4.0
2483,1,3.5,,3.5,3.5
26958,1,3.5,,3.5,3.5
34148,2,3.0,0.0,3.0,3.0
27667,1,3.0,,3.0,3.0
6692,1,2.0,,2.0,2.0
2339,1,1.5,,1.5,1.5
57637,1,3.5,,3.5,3.5
75389,1,3.0,,3.0,3.0
912,100,4.24,0.9002805398902337,0.5,5.0
1266,45,4.111111111111111,0.7221250905934833,2.0,5.0
435,63,2.4206349206349205,1.0708993401928106,0.5,5.0
1590,25,2.94,1.0238815035605113,1.0,5.0
3753,68,3.448529411764706,1.0371448533754728,0.5,5.0
55765,37,3.9054054054054053,0.8806392709421523,1.0,5.0
128620,5,3.9,0.6519202405202649,3.5,5.0
1681,7,1.9285714285714286,0.9759000729485331,0.5,3.0
2840,23,2.869565217391304,1.0468284493514404,1.0,5.0
105954,4,3.625,0.6291528696058958,3.0,4.5
2886,2,1.5,0.7071067811865476,1.0,2.0
3020,17,3.5294117647058822,1.0528323144513285,2.0,5.0
6618,17,3.823529411764706,0.7276068751089989,2.5,5.0
2796,11,2.590909090909091,1.0444659357341872,0.5,4.0
3261,11,3.1818181818181817,1.0067950951590714,2.0,4.5
27156,5,4.3,0.273861278752583,4.0,4.5
748,22,3.1136363636363638,0.9377254418693164,1.0,5.0
473,7,1.8571428571428572,0.8017837257372732,1.0,3.5
27523,1,5.0,,5.0,5.0
1382,4,1.875,0.6291528696058958,1.0,2.5
7346,20,3.125,1.1106541457982981,1.0,5.0
60363,1,0.5,,0.5,0.5
66665,4,3.5,0.5773502691896257,3.0,4.0
6687,4,2.0,1.4142135623730951,1.0,4.0
581,4,4.0,0.816496580927726,3.0,5.0
4987,2,2.0,1.4142135623730951,1.0,3.0
935,3,3.8333333333333335,1.2583057392117918,2.5,5.0
5303,7,3.4285714285714284,1.1338934190276817,2.0,5.0
79553,5,3.0,1.5,0.5,4.5
5947,1,3.0,,3.0,3.0
83132,4,3.5,0.7071067811865476,2.5,4.0
6932,7,3.5,1.1547005383792515,1.5,4.5
178827,2,4.25,1.0606601717798212,3.5,5.0
1626,3,2.6666666666666665,1.1547005383792517,2.0,4.0
26322,4,3.125,0.8539125638299665,2.0,4.0
169984,5,2.8,0.9082951062292476,2.0,4.0
7228,4,2.5,0.5773502691896257,2.0,3.0
62113,6,2.8333333333333335,1.3291601358251257,1.0,4.5
169982,1,3.0,,3.0,3.0
7749,1,4.0,,4.0,4.0
4451,1,3.5,,3.5,3.5
4524,1,3.0,,3.0,3.0
6718,1,2.5,,2.5,2.5
61123,1,2.0,,2.0,2.0
87876,3,3.1666666666666665,0.7637626158259734,2.5,4.0
168456,1,2.0,,2.0,2.0
105835,1,4.0,,4.0,4.0
7212,2,4.25,0.3535533905932738,4.0,4.5
7944,1,3.0,,3.0,3.0
1170,2,2.5,0.7071067811865476,2.0,3.0
3073,1,5.0,,5.0,5.0
27746,1,3.0,,3.0,3.0
131439,1,3.0,,3.0,3.0
2329,129,4.217054263565892,0.643006127377462,2.5,5.0
1304,62,3.943548387096774,0.9281783618415149,1.0,5.0
146,3,3.3333333333333335,0.5773502691896258,3.0,4.0
704,7,2.5714285714285716,1.0965313275875672,0.5,4.0
1247,79,4.063291139240507,0.9106460393715246,1.0,5.0
54286,81,3.697530864197531,0.9639729390187746,0.5,5.0
3798,25,3.2,1.0103629710818451,1.5,5.0
48394,81,3.814814814814815,0.926837514226619,0.5,5.0
2320,9,3.0,0.7905694150420949,2.0,4.5
3421,62,3.693548387096774,1.1027344504059489,1.0,5.0
3752,46,3.0869565217391304,0.8963155931434403,1.0,5.0
7570,8,3.3125,0.8838834764831843,2.0,4.5
111617,8,3.8125,0.8838834764831844,2.0,5.0
31225,7,3.0714285714285716,0.3450327796711771,2.5,3.5
51255,61,4.0,0.9128709291752769,1.0,5.0
62394,3,2.1666666666666665,0.2886751345948129,2.0,2.5
1488,15,2.8333333333333335,1.1751393027860062,1.0,5.0
149352,6,2.6666666666666665,1.4375905768565216,0.5,4.0
4663,3,2.8333333333333335,1.6072751268321592,1.0,4.0
80584,1,4.0,,4.0,4.0
141844,1,4.5,,4.5,4.5
97172,2,2.5,0.7071067811865476,2.0,3.0
104218,5,3.4,1.2449899597988732,1.5,4.5
117533,4,3.875,0.629152869605896,3.0,4.5
6902,2,4.0,0.0,4.0,4.0
5879,4,1.5,0.9128709291752769,0.5,2.5
4898,4,2.625,0.24999999999999997,2.5,3.0
3927,6,2.6666666666666665,0.816496580927726,2.0,4.0
4174,1,3.0,,3.0,3.0
5047,9,3.2222222222222223,1.2018504251546631,0.5,4.5
39231,4,3.5,0.408248290463863,3.0,4.0
3206,3,2.3333333333333335,0.5773502691896258,2.0,3.0
6720,2,2.5,0.7071067811865476,2.0,3.0
158956,2,2.5,0.7071067811865476,2.0,3.0
6382,1,3.0,,3.0,3.0
7335,1,4.0,,4.0,4.0
4111,1,3.0,,3.0,3.0
168712,1,1.0,,1.0,1.0
26701,1,3.0,,3.0,3.0
4428,2,3.25,1.0606601717798212,2.5,4.0
4766,1,4.0,,4.0,4.0
51903,1,2.5,,2.5,2.5
74370,1,4.0,,4.0,4.0
103085,1,3.0,,3.0,3.0
132333,1,5.0,,5.0,5.0
2054,68,2.7573529411764706,0.8914713942172446,0.5,4.0
4973,120,4.183333333333334,0.8862472418402597,0.5,5.0
78499,55,4.109090909090909,0.7679392161692485,2.0,5.0
512,4,3.0,0.816496580927726,2.0,4.0
2614,2,1.0,0.0,1.0,1.0
3826,39,2.2948717948717947,1.0177241684911016,0.5,4.0
2941,9,3.7777777777777777,0.6666666666666666,3.0,5.0
31410,20,3.875,0.9441649053110651,1.0,5.0
6234,1,3.5,,3.5,3.5
62792,2,3.0,0.7071067811865476,2.5,3.5
4102,6,3.5,1.378404875209022,2.0,5.0
259,5,3.2,0.447213595499958,3.0,4.0
174737,1,3.0,,3.0,3.0
153386,1,3.0,,3.0,3.0
184349,1,3.5,,3.5,3.5
3819,3,4.0,1.0,3.0,5.0
77206,1,3.5,,3.5,3.5
8025,1,4.5,,4.5,4.5
181659,1,2.5,,2.5,2.5
62383,2,3.75,0.3535533905932738,3.5,4.0
109846,4,3.25,1.6583123951777,1.0,5.0
5959,9,3.2777777777777777,0.565194165260439,2.5,4.0
5611,2,2.75,1.0606601717798212,2.0,3.5
2239,6,4.666666666666667,0.5163977794943222,4.0,5.0
3283,2,3.25,1.7677669529663689,2.0,4.5
5499,2,3.25,0.3535533905932738,3.0,3.5
26122,1,4.5,,4.5,4.5
50923,2,2.25,0.3535533905932738,2.0,2.5
48518,2,2.5,0.7071067811865476,2.0,3.0
3648,1,4.0,,4.0,4.0
8610,2,2.5,1.4142135623730951,1.5,3.5
90738,1,1.5,,1.5,1.5
76743,1,3.5,,3.5,3.5
3449,1,4.0,,4.0,4.0
4786,1,1.0,,1.0,1.0
1,215,3.9209302325581397,0.8348591407114045,0.5,5.0
1391,86,3.0930232558139537,1.1795104365969125,0.5,5.0
7143,62,3.903225806451613,0.5925681096456431,2.0,5.0
135569,15,3.466666666666667,0.7187952884282609,2.5,4.5
6387,3,3.6666666666666665,0.7637626158259734,3.0,4.5
8982,3,3.0,0.0,3.0,3.0
3208,8,2.1875,1.0669549461635468,1.0,4.0
4041,14,3.642857142857143,1.1168047041684357,1.0,5.0
4351,16,3.25,0.8563488385776752,1.0,5.0
107348,11,3.3636363636363638,0.8393720596645176,1.5,4.5
98491,8,4.375,0.7440238091428447,3.0,5.0
6313,2,2.5,0.7071067811865476,2.0,3.0
3452,18,3.0833333333333335,0.7717436331412898,2.0,5.0
55190,1,3.0,,3.0,3.0
62999,13,3.6923076923076925,0.7227972727092276,3.0,5.0
1172,34,4.161764705882353,1.027799858445022,1.0,5.0
7087,2,4.0,0.0,4.0,4.0
896,2,2.5,0.7071067811865476,2.0,3.0
44972,12,2.25,1.3055824196677337,0.5,5.0
74275,2,1.5,1.4142135623730951,0.5,2.5
2775,1,1.0,,1.0,1.0
98243,12,3.7916666666666665,0.8382431122004613,2.5,5.0
1516,1,3.0,,3.0,3.0
86487,1,4.5,,4.5,4.5
2786,4,1.75,0.5,1.0,2.0
2296,10,2.1,1.07496769977314,1.0,4.0
4338,1,4.5,,4.5,4.5
8830,2,1.75,0.3535533905932738,1.5,2.0
68486,3,4.0,0.8660254037844386,3.5,5.0
1008,1,3.0,,3.0,3.0
7720,4,2.75,1.5545631755148024,0.5,4.0
158528,1,2.5,,2.5,2.5
60885,2,3.5,0.0,3.5,3.5
85334,1,0.5,,0.5,0.5
206,2,3.0,1.4142135623730951,2.0,4.0
8587,1,3.5,,3.5,3.5
154358,1,4.0,,4.0,4.0
173205,1,4.0,,4.0,4.0
3125,1,4.0,,4.0,4.0
8451,2,3.25,0.3535533905932738,3.0,3.5
8943,2,1.75,1.0606601717798212,1.0,2.5
25962,1,3.0,,3.0,3.0
109313,1,4.0,,4.0,4.0
42943,1,2.5,,2.5,2.5
78626,1,3.5,,3.5,3.5
89281,1,3.5,,3.5,3.5
3147,111,4.148648648648648,0.7342113721990002,0.5,5.0
1302,56,3.517857142857143,1.1199199878655521,0.5,5.0
52,28,3.4642857142857144,0.8705954904182011,1.0,5.0
2763,48,3.6458333333333335,0.8626920589946812,1.0,5.0
3060,15,3.8666666666666667,0.8121107126025424,2.0,5.0
51834,6,2.9166666666666665,0.8010409893798611,1.5,4.0
139385,31,3.903225806451613,1.0521355650826691,0.5,5.0
1485,74,3.0337837837837838,0.9768942998902644,0.5,5.0
1798,2,2.0,1.4142135623730951,1.0,3.0
1812,3,3.6666666666666665,0.5773502691896258,3.0,4.0
3622,1,3.0,,3.0,3.0
41997,21,3.8095238095238093,0.7660970969170695,2.0,5.0
3030,13,4.230769230769231,1.1477402547212903,1.0,5.0
5791,16,3.78125,0.4819664580307085,3.0,4.5
3861,19,2.6842105263157894,0.853270282758398,0.5,4.0
4466,2,2.5,0.7071067811865476,2.0,3.0
172461,1,3.0,,3.0,3.0
2183,9,3.5555555555555554,0.8819171036881968,2.0,5.0
4464,5,3.6,0.5477225575051661,3.0,4.0
3593,19,1.6578947368421053,1.1553334244439684,0.5,4.5
3774,4,0.75,0.28867513459481287,0.5,1.0
5900,8,2.5625,0.9038607667745545,1.5,4.0
1683,6,4.416666666666667,0.8010409893798611,3.0,5.0
148632,1,4.5,,4.5,4.5
2138,10,4.05,0.5502524673073059,3.0,5.0
172215,2,2.75,0.3535533905932738,2.5,3.0
2475,3,3.6666666666666665,1.5275252316519468,2.0,5.0
2364,2,1.5,0.7071067811865476,1.0,2.0
7078,3,3.8333333333333335,1.2583057392117918,2.5,5.0
38294,1,2.5,,2.5,2.5
88699,2,3.5,0.7071067811865476,3.0,4.0
74868,5,3.0,0.3535533905932738,2.5,3.5
49917,1,4.0,,4.0,4.0
363,2,4.0,0.0,4.0,4.0
4312,2,3.5,0.7071067811865476,3.0,4.0
4475,1,4.0,,4.0,4.0
5968,1,4.0,,4.0,4.0
27704,1,5.0,,5.0,5.0
49688,1,4.0,,4.0,4.0
83374,1,3.5,,3.5,3.5
1902,1,4.0,,4.0,4.0
8191,1,4.0,,4.0,4.0
25952,1,4.0,,4.0,4.0
57502,1,4.0,,4.0,4.0
101070,1,2.5,,2.5,2.5
45969,1,2.5,,2.5,2.5
79895,1,2.5,,2.5,2.5
98061,1,3.5,,3.5,3.5
139855,2,3.25,0.3535533905932738,3.0,3.5
212,3,3.0,1.3228756555322954,1.5,4.0
674,9,3.1666666666666665,1.2747548783981961,1.0,5.0
1047,33,3.3181818181818183,0.8274412915180696,2.0,5.0
1427,1,1.0,,1.0,1.0
4979,68,3.6838235294117645,1.0576812563504747,1.0,5.0
53322,33,3.484848484848485,0.9226731585863748,1.0,5.0
106491,7,2.642857142857143,1.5197117521174237,0.5,4.5
3006,31,3.7419354838709675,0.6936734070864505,2.0,5.0
68536,1,4.0,,4.0,4.0
60046,1,3.5,,3.5,3.5
1458,1,4.0,,4.0,4.0
715,3,3.6666666666666665,0.5773502691896258,3.0,4.0
2155,8,3.625,0.7440238091428449,3.0,5.0
4349,8,3.75,0.7071067811865475,3.0,5.0
6786,4,3.875,0.6291528696058958,3.0,4.5
42723,11,2.8636363636363638,1.3055824196677337,0.5,5.0
8158,1,4.0,,4.0,4.0
5341,2,3.75,0.3535533905932738,3.5,4.0
72129,3,3.5,0.8660254037844386,3.0,4.5
1190,6,3.1666666666666665,0.752772652709081,2.0,4.0
73042,3,2.6666666666666665,2.0816659994661326,1.0,5.0
141513,1,4.0,,4.0,4.0
4438,3,3.8333333333333335,1.0408329997330663,3.0,5.0
7802,8,3.9375,0.6781013409302686,3.0,5.0
2600,22,3.8636363636363638,0.8044788046842173,2.0,5.0
45175,4,3.75,0.5,3.0,4.0
36401,20,2.625,0.998353908349033,0.5,4.0
165103,2,3.75,0.3535533905932738,3.5,4.0
103606,1,4.0,,4.0,4.0
25771,4,4.5,0.5773502691896258,4.0,5.0
123545,1,3.0,,3.0,3.0
1546,1,3.5,,3.5,3.5
6294,11,2.409090909090909,1.0681334611878288,0.5,4.0
2967,4,4.0,0.0,4.0,4.0
109895,3,2.0,1.3228756555322954,0.5,3.0
118706,1,4.0,,4.0,4.0
5255,4,2.375,0.6291528696058958,1.5,3.0
5539,2,1.5,0.7071067811865476,1.0,2.0
3453,2,3.0,1.4142135623730951,2.0,4.0
3162,1,3.0,,3.0,3.0
4614,1,2.5,,2.5,2.5
6563,1,2.5,,2.5,2.5
167570,1,4.0,,4.0,4.0
79590,1,2.5,,2.5,2.5
97328,1,3.0,,3.0,3.0
154065,1,2.0,,2.0,2.0
160730,1,2.0,,2.0,2.0
6837,1,3.0,,3.0,3.0
150254,1,2.0,,2.0,2.0
27784,1,1.5,,1.5,1.5
70206,1,3.5,,3.5,3.5
135815,1,4.0,,4.0,4.0
1473,1,4.0,,4.0,4.0
3210,42,3.4761904761904763,0.8621610748180845,0.5,5.0
274,7,2.9285714285714284,1.2392393980641052,1.0,4.0
631,11,3.1818181818181817,1.0552897060221726,1.0,5.0
6365,96,3.3541666666666665,1.0024093781502192,0.5,5.0
1616,20,3.025,1.1410406146191845,1.0,5.0
1722,45,3.066666666666667,0.9977246841962695,0.5,5.0
3754,9,2.2222222222222223,1.227576655221353,0.5,4.0
2989,21,3.5476190476190474,0.9474275949216635,1.0,5.0
4688,3,3.3333333333333335,0.7637626158259734,2.5,4.0
6537,45,3.0444444444444443,0.8843476166478357,0.5,4.5
49961,4,3.75,0.5,3.0,4.0
68205,8,2.9375,1.1160357137142674,1.0,4.0
3987,6,2.4166666666666665,1.2006942436218584,0.5,4.0
171011,5,4.2,0.9082951062292475,3.0,5.0
6975,5,3.2,1.5652475842498528,0.5,4.5
104913,11,3.8181818181818183,0.7507571935295484,2.5,5.0
2363,3,2.1666666666666665,1.0408329997330663,1.0,3.0
3446,2,2.75,1.7677669529663689,1.5,4.0
182715,3,3.8333333333333335,0.2886751345948129,3.5,4.0
6996,7,1.8571428571428572,1.0690449676496976,0.5,4.0
26578,3,4.166666666666667,0.2886751345948129,4.0,4.5
142550,1,4.5,,4.5,4.5
5588,2,3.5,0.0,3.5,3.5
4325,1,4.0,,4.0,4.0
8531,6,2.8333333333333335,0.752772652709081,2.0,4.0
70641,3,2.8333333333333335,2.0816659994661326,0.5,4.5
91323,5,2.9,1.1937336386313322,1.5,4.5
2344,8,3.25,0.7071067811865475,2.0,4.0
8121,2,2.0,1.4142135623730951,1.0,3.0
86644,10,3.05,1.3426756040748553,0.5,4.5
4450,7,3.642857142857143,1.313845682030609,1.0,5.0
3474,1,4.0,,4.0,4.0
161594,1,3.5,,3.5,3.5
168090,1,4.0,,4.0,4.0
2575,4,3.75,0.9574271077563382,3.0,5.0
62344,2,2.75,1.7677669529663689,1.5,4.0
103137,2,2.0,0.7071067811865476,1.5,2.5
2633,3,3.3333333333333335,1.1547005383792517,2.0,4.0
7261,3,2.1666666666666665,1.2583057392117918,1.0,3.5
2170,5,2.4,1.08397416943394,1.0,3.5
3192,1,3.0,,3.0,3.0
67799,1,0.5,,0.5,0.5
6223,2,3.25,1.0606601717798212,2.5,4.0
7616,1,2.5,,2.5,2.5
1922,2,3.5,0.7071067811865476,3.0,4.0
3111,4,4.25,0.49999999999999994,4.0,5.0
4093,1,1.5,,1.5,1.5
4775,1,0.5,,0.5,0.5
187717,1,5.0,,5.0,5.0
5077,1,3.0,,3.0,3.0
5114,1,4.0,,4.0,4.0
7789,2,4.0,0.0,4.0,4.0
78160,1,3.5,,3.5,3.5
2256,2,2.5,0.7071067811865476,2.0,3.0
2698,1,2.0,,2.0,2.0
7707,1,2.0,,2.0,2.0
148166,1,3.5,,3.5,3.5
1644,32,2.109375,0.9897407203648778,0.5,4.0
1608,58,3.3448275862068964,0.7206654852855038,1.5,5.0
442,81,3.0925925925925926,0.9940796972297768,0.5,5.0
3032,6,3.6666666666666665,0.752772652709081,3.0,5.0
2059,15,3.0,0.7559289460184544,1.5,4.5
103810,5,3.2,0.758287544405155,2.0,4.0
3272,8,3.4375,1.1783008347374015,1.0,5.0
1399,5,3.1,0.7416198487095663,2.0,4.0
32657,4,4.25,0.49999999999999994,3.5,4.5
100498,6,2.0833333333333335,0.8612007121842543,1.0,3.5
2380,10,2.3,1.3581032524975576,0.5,5.0
60487,5,3.8,0.8366600265340756,3.0,5.0
3978,15,3.066666666666667,1.0153582525160176,0.5,5.0
4877,1,3.5,,3.5,3.5
67087,17,3.5294117647058822,0.6488111299545816,2.0,4.5
93272,5,3.1,1.2942179105544784,1.5,5.0
3197,7,2.857142857142857,0.6900655593423543,2.0,4.0
5621,10,2.5,1.2909944487358056,1.0,5.0
8238,1,5.0,,5.0,5.0
51167,1,4.5,,4.5,4.5
147936,1,4.5,,4.5,4.5
1137,1,4.0,,4.0,4.0
4304,5,3.6,0.5477225575051661,3.0,4.0
147282,1,4.0,,4.0,4.0
7008,5,4.5,0.7071067811865476,3.5,5.0
107630,1,4.5,,4.5,4.5
4936,9,3.3333333333333335,1.0,2.0,5.0
39449,5,2.6,0.8215838362577492,1.5,3.5
107314,2,3.0,0.7071067811865476,2.5,3.5
8880,7,3.4285714285714284,0.8380817098475258,2.0,4.0
97168,2,3.5,1.4142135623730951,2.5,4.5
43869,2,3.5,0.7071067811865476,3.0,4.0
87522,2,2.75,1.7677669529663689,1.5,4.0
4757,3,2.5,0.5,2.0,3.0
1323,3,1.6666666666666667,0.5773502691896258,1.0,2.0
8484,1,4.5,,4.5,4.5
7925,2,4.25,0.3535533905932738,4.0,4.5
57843,1,4.5,,4.5,4.5
1770,2,2.5,0.7071067811865476,2.0,3.0
