userId,rating_count,avg_rating,std_rating,min_rating,max_rating
534,520,3.8048076923076923,0.6763810260690817,1.5,5.0
303,53,3.9056603773584904,1.0380112446292564,1.0,5.0
426,88,3.6818181818181817,1.213387530797769,0.5,5.0
574,23,3.9565217391304346,0.928256472668725,2.0,5.0
170,50,3.34,0.7174216873994125,1.0,5.0
354,226,3.734513274336283,0.5718228026240179,0.5,4.5
304,216,3.8703703703703702,0.9653782735409879,1.0,5.0
536,40,3.4,1.3549529275577936,1.0,5.0
105,722,4.116343490304709,0.6127710946547569,0.5,5.0
298,939,2.363684771033014,1.0824494702981018,0.5,5.0
370,93,3.5483870967741935,0.8144900916505459,1.0,5.0
58,112,3.9017857142857144,1.039402300775375,1.0,5.0
188,48,4.395833333333333,0.7646326703505257,2.0,5.0
11,64,3.78125,0.9338221509065896,1.0,5.0
33,156,3.7884615384615383,1.0411508234741227,1.0,5.0
204,83,3.9578313253012047,1.0626841856915688,0.5,5.0
421,37,4.108108108108108,0.936417042175588,0.5,5.0
575,36,3.1666666666666665,1.2071217242444348,1.0,5.0
83,118,3.309322033898305,1.2792216709554223,0.5,5.0
110,51,3.7254901960784315,0.9397538267556886,1.0,5.0
150,26,3.576923076923077,0.7027418828034613,3.0,5.0
369,129,3.391472868217054,0.6845426173447787,1.0,5.0
413,56,4.410714285714286,1.2652960230610169,0.5,5.0
508,24,2.1458333333333335,1.0578810513666363,1.0,4.5
541,87,3.3908045977011496,1.0821632280167528,1.0,5.0
68,1260,3.233730158730159,0.8967403986310138,0.5,5.0
71,35,3.6,1.1167178800079327,1.0,5.0
106,33,4.4393939393939394,0.7881701093115122,2.5,5.0
260,152,3.7598684210526314,0.8876831864612326,0.5,5.0
567,385,2.2454545454545456,1.2210763539276364,0.5,5.0
525,500,3.542,0.7295893373689102,0.5,4.5
561,505,3.372277227722772,0.8486823133682264,1.0,5.0
116,87,3.4367816091954024,1.075100313602879,0.5,5.0
147,20,3.375,1.4407143695878242,0.5,5.0
14,48,3.3958333333333335,1.0260351977151438,1.0,5.0
198,230,3.491304347826087,1.1811522179591198,1.0,5.0
317,189,3.7301587301587302,0.9926273304840598,2.0,5.0
546,64,3.4375,1.206792942616589,1.0,5.0
600,763,2.991480996068152,1.0723160516067036,0.5,5.0
344,69,3.7681159420289854,1.3077250963165892,0.5,5.0
349,37,3.72972972972973,0.8044545649986374,2.0,5.0
424,138,3.6739130434782608,0.8684497764874952,1.0,5.0
123,56,4.035714285714286,0.36751181622491413,3.5,4.5
342,66,2.9393939393939394,0.857165056877574,1.0,5.0
373,100,3.19,1.3535960336164632,1.0,5.0
379,36,3.388888888888889,0.9936305084394237,2.0,5.0
454,45,3.7666666666666666,0.7119116390523348,2.0,5.0
158,26,3.423076923076923,0.7306477631842541,2.5,5.0
199,363,3.3953168044077136,1.021214257430198,1.0,5.0
242,35,3.6,0.8471405189362209,2.0,5.0
270,40,3.2,1.1810469062961875,1.0,5.0
284,88,3.715909090909091,0.9090713164032894,1.0,5.0
135,279,3.630824372759857,1.0439529717250753,1.0,5.0
248,51,3.7450980392156863,0.635393964557485,2.0,5.0
499,27,3.8333333333333335,1.1351041971825928,0.5,5.0
522,200,3.83,1.0626599790882214,0.5,5.0
42,440,3.565909090909091,1.0630345487581225,1.0,5.0
119,215,4.176744186046512,0.5648741524314939,1.5,5.0
337,77,4.207792207792208,0.8002904462503195,3.0,5.0
466,113,3.9292035398230087,0.6473409092931641,1.5,5.0
506,42,3.261904761904762,1.1594684191898987,0.5,5.0
566,74,3.5405405405405403,1.0228778792545066,1.0,5.0
2,29,3.9482758620689653,0.8056145345791146,2.0,5.0
79,64,4.203125,0.8578246296522939,2.0,5.0
201,110,4.1,0.9856772458708395,1.0,5.0
131,69,3.4420289855072466,0.709889344546336,1.0,4.5
149,58,2.7241379310344827,1.2813521291537595,1.0,5.0
276,41,4.390243902439025,0.7027819284987273,3.0,5.0
365,277,2.7509025270758123,1.079808548463185,0.5,5.0
294,437,2.610983981693364,1.1768673205207953,1.0,5.0
357,383,3.9569190600522193,0.7136279342277102,1.5,5.0
529,25,3.2,1.1902380714238083,1.0,5.0
118,22,3.8181818181818183,0.8528028654224418,2.0,5.0
573,299,4.212374581939799,0.972377239964726,0.5,5.0
124,50,3.99,0.8359889658484784,0.5,5.0
281,21,3.2142857142857144,0.9023778112773576,1.0,4.5
571,112,2.5714285714285716,1.1984546033510972,1.0,5.0
30,34,4.735294117647059,0.5537105429905546,3.0,5.0
99,53,3.8679245283018866,1.2095411693482496,1.0,5.0
184,134,3.705223880597015,1.0676597388314641,0.5,5.0
302,32,4.0,0.9158109397792509,2.0,5.0
313,340,3.4323529411764704,1.2520709895891189,1.0,5.0
66,345,4.0202898550724635,0.736028727586653,0.5,5.0
405,120,4.008333333333334,0.4582728506056635,3.0,5.0
557,27,3.8518518518518516,1.0173004889904875,0.5,5.0
46,42,4.0,0.8553989227683017,3.0,5.0
67,36,3.9722222222222223,0.7923242882669809,2.0,5.0
186,226,4.079646017699115,0.5756788135426284,2.0,5.0
275,403,4.086848635235732,1.0719864596015323,1.0,5.0
282,237,4.033755274261603,0.694194930025053,1.0,5.0
605,221,3.2104072398190047,0.818718686697297,1.0,5.0
311,28,2.3392857142857144,1.2623726296480988,0.5,4.5
535,30,2.6666666666666665,1.493279966205689,1.0,5.0
174,67,3.656716417910448,0.9931925689254789,1.0,5.0
215,98,3.9081632653061225,0.8625870306472121,0.5,5.0
410,167,4.059880239520958,0.8337793097566379,2.0,5.0
172,26,3.826923076923077,0.546668230141604,3.0,5.0
562,231,4.093073593073593,0.6764643303328612,1.0,5.0
252,38,4.197368421052632,0.6210221922766869,2.5,5.0
399,36,3.9444444444444446,1.3135436138160106,0.5,5.0
551,123,3.7154471544715446,0.9256838429520591,0.5,5.0
144,128,3.62890625,0.7077915463125395,1.5,5.0
153,179,2.217877094972067,1.431983760532035,0.5,5.0
420,141,3.8226950354609928,0.5481617063716876,1.0,5.0
18,502,3.7320717131474104,0.6321613993017284,0.5,5.0
475,155,4.409677419354839,0.49827940234219287,3.0,5.0
74,177,4.271186440677966,0.6439537446662188,2.5,5.0
138,22,3.522727272727273,1.599682057154697,0.5,5.0
104,273,3.5073260073260073,0.7693230121379155,0.5,5.0
180,24,3.5625,0.7845311532595647,1.5,4.5
468,33,3.393939393939394,0.9662878045448577,2.0,5.0
483,728,3.618818681318681,0.95997777947829,0.5,5.0
134,35,3.5714285714285716,0.739065956051933,2.0,5.0
584,83,4.108433734939759,1.104448302765784,1.0,5.0
407,22,4.113636363636363,0.8581793876992511,2.5,5.0
521,40,3.6,0.5905234531480936,3.0,5.0
36,60,2.6333333333333333,0.9909192217102272,0.5,4.5
187,258,3.7751937984496124,1.0418504196507157,0.5,5.0
208,26,3.3076923076923075,0.9703290480751678,2.0,5.0
315,33,3.3636363636363638,0.8222751143238884,2.0,5.0
393,123,3.841463414634146,1.6224817475680653,0.5,5.0
89,518,3.472972972972973,1.1928393881174988,0.5,5.0
401,72,3.5277777777777777,0.598642177735587,1.5,5.0
422,93,3.3225806451612905,1.0648667024417395,1.0,5.0
517,400,2.38625,1.3475814918560518,0.5,5.0
